Date,Price,Open,High,Low,Volume,ChangePct,PriceChange,Gain,Loss,RSI14,Year,PE,EPS,DividendYield,PB,DebtToEquity,RoAA,KSE_Open,KSE_High,KSE_Low,KSE_Close,KSE_Volume,KSE_Change,Target_90d,Return_90d
2022-06-03,28.5,29.02,29.02,28.37,484000,-3.94,-1.1700000000000017,0.0,1.1700000000000017,51.27768313458262,2022,1.63,14.49,0.0,0.16,646.07,0.68,"42,250.28","42,310.94","41,145.35","41,314.88",129768672,-923.03,25.5,-0.10526315789473684
2022-06-06,28.5,28.05,28.55,28.0,158000,0.0,0.0,0.0,0.0,50.0,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,278.56","41,674.10","41,031.91","41,577.21",95010704,262.33,25.5,-0.10526315789473684
2022-06-07,29.1,28.98,29.2,28.9,234500,2.11,0.6000000000000014,0.6000000000000014,0.0,50.0,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,616.45","41,854.25","41,524.07","41,568.41",61910892,-8.8,25.5,-0.12371134020618561
2022-06-08,29.0,29.0,29.09,29.0,662500,-0.34,-0.10000000000000142,0.0,0.10000000000000142,48.25174825174826,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,539.04","41,620.35","41,391.53","41,553.16",73306784,-15.25,25.8,-0.11034482758620687
2022-06-09,28.77,28.97,28.98,28.7,23000,-0.79,-0.23000000000000043,0.0,0.23000000000000043,38.05825242718447,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,585.25","41,994.62","41,553.16","41,735.96",66231936,182.8,25.6,-0.1101842196732707
2022-06-10,28.15,28.4,28.97,28.0,156500,-2.16,-0.620000000000001,0.0,0.620000000000001,38.65877712031557,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,719.79","42,076.14","41,715.05","42,014.73",39317752,278.77,26.43,-0.06110124333925396
2022-06-13,27.5,27.7,27.7,27.4,162000,-2.31,-0.6499999999999986,0.0,0.6499999999999986,31.8840579710145,2022,1.63,14.49,0.0,0.16,646.07,0.68,"42,069.65","42,069.65","40,834.97","40,879.93",62586268,"-1,134.80",25.41,-0.076
2022-06-14,27.5,27.68,27.7,27.32,232500,0.0,0.0,0.0,0.0,28.652751423149923,2022,1.63,14.49,0.0,0.16,646.07,0.68,"40,883.05","41,115.72","40,657.88","41,054.68",55487292,174.75,25.5,-0.07272727272727272
2022-06-15,28.35,28.4,29.35,28.35,395500,3.09,0.8500000000000014,0.8500000000000014,0.0,40.20442930153323,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,131.23","41,534.99","41,054.68","41,438.79",60034652,384.11,25.84,-0.08853615520282192
2022-06-16,28.0,28.1,28.36,27.71,94500,-1.23,-0.3500000000000014,0.0,0.3500000000000014,41.25874125874127,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,450.83","41,764.19","41,322.89","41,730.16",73107136,291.37,25.89,-0.07535714285714283
2022-06-17,27.9,27.81,28.49,27.81,201500,-0.36,-0.10000000000000142,0.0,0.10000000000000142,34.9624060150376,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,742.97","42,420.64","41,730.16","42,140.76",129717952,410.6,25.49,-0.08637992831541219
2022-06-20,27.8,28.24,28.24,27.8,41500,-0.36,-0.09999999999999787,0.0,0.09999999999999787,34.31734317343175,2022,1.63,14.49,0.0,0.16,646.07,0.68,"42,190.10","42,357.92","41,740.12","41,776.98",66406244,-363.78,25.98,-0.06546762589928058
2022-06-21,27.76,27.81,28.0,27.6,203500,-0.14,-0.03999999999999915,0.0,0.03999999999999915,35.63218390804599,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,809.83","42,568.87","41,745.27","42,525.95",134668352,748.97,26.0,-0.06340057636887614
2022-06-22,27.75,27.95,28.0,27.74,264500,-0.04,-0.010000000000001563,0.0,0.010000000000001563,30.082987551867234,2022,1.63,14.49,0.0,0.16,646.07,0.68,"42,678.14","42,880.17","42,408.17","42,458.14",113322032,-67.81,25.98,-0.06378378378378377
2022-06-23,27.8,27.99,28.3,27.5,278000,0.18,0.05000000000000071,0.05000000000000071,0.0,40.54054054054057,2022,1.63,14.49,0.0,0.16,646.07,0.68,"42,555.23","42,983.41","42,458.14","42,716.97",184550640,258.83,25.2,-0.09352517985611515
2022-06-24,26.5,27.62,27.75,26.0,886000,-4.68,-1.3000000000000007,0.0,1.3000000000000007,30.00000000000003,2022,1.63,14.49,0.0,0.16,646.07,0.68,"42,720.55","42,782.34","40,555.41","41,051.79",210002816,"-1,665.18",25.74,-0.028679245283018927
2022-06-27,27.45,26.85,27.5,26.83,76000,3.58,0.9499999999999993,0.9499999999999993,0.0,34.57943925233644,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,194.48","41,949.93","41,051.79","41,878.57",110007200,826.78,25.23,-0.08087431693989067
2022-06-28,27.85,27.88,28.48,27.41,2550000,1.46,0.40000000000000213,0.40000000000000213,0.0,39.82300884955755,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,995.52","42,149.29","41,614.60","41,765.62",119520064,-112.95,25.3,-0.09156193895870739
2022-06-29,28.39,27.9,28.39,27.22,402000,1.94,0.5399999999999991,0.5399999999999991,0.0,46.81208053691276,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,750.48","41,813.62","41,119.19","41,297.73",78505072,-467.89,25.55,-0.10003522367030644
2022-06-30,28.0,27.97,28.38,27.62,638000,-1.37,-0.39000000000000057,0.0,0.39000000000000057,48.6910994764398,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,297.79","41,559.31","41,220.49","41,540.83",112322832,243.1,25.83,-0.07750000000000005
2022-07-01,27.71,27.67,27.9,27.66,55500,-1.04,-0.28999999999999915,0.0,0.28999999999999915,51.95530726256984,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,583.63","41,744.86","41,538.49","41,630.35",66102392,89.52,25.98,-0.062432334897149055
2022-07-04,27.51,27.94,27.94,27.46,33500,-0.72,-0.1999999999999993,0.0,0.1999999999999993,50.08976660682227,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,634.45","41,685.69","41,323.42","41,348.19",43258916,-282.16,25.55,-0.07124681933842242
2022-07-05,26.98,27.4,27.45,26.73,322000,-1.93,-0.5300000000000011,0.0,0.5300000000000011,36.95238095238094,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,354.80","41,458.08","41,068.60","41,102.57",41307032,-245.62,25.32,-0.06152705707931802
2022-07-06,27.25,27.27,27.39,27.02,449000,1.0,0.2699999999999996,0.2699999999999996,0.0,42.746615087040624,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,135.13","41,334.90","41,102.57","41,159.79",41479084,57.22,25.93,-0.04844036697247708
2022-07-07,27.65,27.25,27.8,27.0,74500,1.47,0.3999999999999986,0.3999999999999986,0.0,47.714808043875685,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,182.84","41,396.57","41,009.64","41,344.01",55744544,184.22,25.23,-0.08752260397830011
2022-07-13,27.6,27.8,27.98,27.55,1160000,-0.18,-0.04999999999999716,0.0,0.04999999999999716,48.1549815498155,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,331.22","41,971.83","41,223.97","41,862.77",80529216,518.76,25.7,-0.068840579710145
2022-07-14,27.86,27.89,28.19,27.81,1030000,0.94,0.259999999999998,0.259999999999998,0.0,50.88652482269502,2022,1.63,14.49,0.0,0.16,646.07,0.68,"42,030.02","42,362.91","41,862.77","42,348.91",132498024,486.14,25.5,-0.08470926058865756
2022-07-15,27.75,27.76,28.0,27.61,133000,-0.39,-0.10999999999999943,0.0,0.10999999999999943,50.0,2022,1.63,14.49,0.0,0.16,646.07,0.68,"42,357.97","42,499.48","42,027.37","42,074.91",76592184,-274,25.2,-0.09189189189189191
2022-07-18,27.4,27.05,27.89,27.0,201500,-1.26,-0.3500000000000014,0.0,0.3500000000000014,46.688741721854285,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,825.24","42,074.91","41,275.08","41,367.11",67778384,-707.8,25.3,-0.07664233576642328
2022-07-19,26.79,27.05,27.72,26.79,190000,-2.23,-0.6099999999999994,0.0,0.6099999999999994,52.71028037383177,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,379.13","41,551.53","40,216.38","40,389.07",102527480,-978.04,25.49,-0.0485255692422546
2022-07-20,27.0,27.01,27.07,26.62,841000,0.78,0.21000000000000085,0.21000000000000085,0.0,45.11930585683297,2022,1.63,14.49,0.0,0.16,646.07,0.68,"40,435.95","40,533.60","40,135.38","40,459.70",69139096,70.63,25.47,-0.056666666666666705
2022-07-21,27.0,27.25,27.25,26.4,48500,0.0,0.0,0.0,0.0,39.904988123515416,2022,1.63,14.49,0.0,0.16,646.07,0.68,"40,472.33","40,577.06","39,801.21","39,831.75",73101816,-627.95,25.3,-0.06296296296296294
2022-07-22,26.5,26.7,27.4,26.5,127500,-1.85,-0.5,0.0,0.5,27.338129496402843,2022,1.63,14.49,0.0,0.16,646.07,0.68,"39,838.84","40,180.48","39,541.09","40,077.30",86655752,245.55,25.03,-0.055471698113207506
2022-07-25,26.89,26.69,26.89,26.5,40000,1.47,0.39000000000000057,0.39000000000000057,0.0,36.69064748201437,2022,1.63,14.49,0.0,0.16,646.07,0.68,"39,919.95","40,077.30","39,720.80","39,844.02",35166408,-233.28,25.37,-0.056526589810338396
2022-07-26,26.6,26.22,27.1,26.16,123500,-1.08,-0.28999999999999915,0.0,0.28999999999999915,36.69064748201437,2022,1.63,14.49,0.0,0.16,646.07,0.68,"39,832.15","40,135.44","39,712.94","39,894.05",68883048,50.03,25.0,-0.060150375939849676
2022-07-27,27.15,26.85,27.15,26.4,210500,2.07,0.5499999999999972,0.5499999999999972,0.0,46.01769911504421,2022,1.63,14.49,0.0,0.16,646.07,0.68,"39,923.03","40,097.19","39,605.10","39,972.64",65662552,78.59,25.17,-0.07292817679558
2022-07-28,26.6,27.0,27.15,26.5,265500,-2.03,-0.5499999999999972,0.0,0.5499999999999972,45.81497797356828,2022,1.63,14.49,0.0,0.16,646.07,0.68,"40,036.05","40,623.60","39,972.64","40,276.64",118814576,304,24.5,-0.07894736842105268
2022-07-29,26.71,26.62,27.33,26.52,34000,0.41,0.10999999999999943,0.10999999999999943,0.0,43.835616438356155,2022,1.63,14.49,0.0,0.16,646.07,0.68,"40,266.77","40,420.57","40,026.86","40,150.36",92787488,-126.28,24.45,-0.08461250467989523
2022-08-01,26.6,26.7,26.95,26.6,10000,-0.41,-0.10999999999999943,0.0,0.10999999999999943,37.1638141809291,2022,1.63,14.49,0.0,0.16,646.07,0.68,"40,218.70","40,380.64","40,070.67","40,075.96",46386712,-74.4,24.4,-0.08270676691729334
2022-08-02,26.3,26.4,26.78,25.84,623000,-1.13,-0.3000000000000007,0.0,0.3000000000000007,35.02304147465435,2022,1.63,14.49,0.0,0.16,646.07,0.68,"39,988.71","40,458.09","39,762.50","40,191.61",79276872,115.65,24.32,-0.07528517110266161
2022-08-03,26.5,26.39,26.99,26.3,307500,0.76,0.1999999999999993,0.1999999999999993,0.0,34.112149532710276,2022,1.63,14.49,0.0,0.16,646.07,0.68,"40,233.41","41,208.09","40,191.61","41,068.87",144640720,877.26,24.06,-0.09207547169811325
2022-08-04,26.61,26.6,27.0,26.6,61500,0.42,0.10999999999999943,0.10999999999999943,0.0,36.68224299065418,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,170.35","41,630.22","41,068.87","41,425.35",114400536,356.48,24.48,-0.08004509582863581
2022-08-05,28.52,26.88,28.62,26.77,479500,7.18,1.9100000000000001,1.9100000000000001,0.0,59.58904109589044,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,469.38","42,168.08","41,425.37","42,096.24",197413216,670.89,24.99,-0.12377279102384296
2022-08-10,30.51,27.67,30.51,27.67,2740000,6.98,1.990000000000002,1.990000000000002,0.0,75.76177285318563,2022,1.63,14.49,0.0,0.16,646.07,0.68,"42,313.28","42,776.47","42,096.24","42,494.85",195944640,398.61,24.31,-0.20321206161914135
2022-08-11,31.02,30.9,32.3,30.9,298000,1.67,0.509999999999998,0.509999999999998,0.0,76.72872340425535,2022,1.63,14.49,0.0,0.16,646.07,0.68,"42,560.81","42,678.94","42,215.73","42,243.33",128061088,-251.52,24.47,-0.21115409413281755
2022-08-12,31.84,31.48,33.6,30.51,4800000,2.64,0.8200000000000003,0.8200000000000003,0.0,79.01678657074343,2022,1.63,14.49,0.0,0.16,646.07,0.68,"42,294.40","42,874.22","42,243.33","42,857.57",180183824,614.24,24.2,-0.2399497487437186
2022-08-15,32.99,32.4,34.2,32.26,1630000,3.61,1.1500000000000021,1.1500000000000021,0.0,86.09566184649614,2022,1.63,14.49,0.0,0.16,646.07,0.68,"43,049.18","43,659.04","42,857.57","43,621.82",261043552,764.25,24.33,-0.26250378902697796
2022-08-16,33.45,33.6,34.2,33.15,1250000,1.39,0.46000000000000085,0.46000000000000085,0.0,86.2030905077263,2022,1.63,14.49,0.0,0.16,646.07,0.68,"43,718.01","43,887.62","43,379.79","43,436.48",224542976,-185.34,24.25,-0.27503736920777283
2022-08-17,30.94,33.4,33.4,30.94,3530000,-7.5,-2.5100000000000016,0.0,2.5100000000000016,69.23758865248227,2022,1.63,14.49,0.0,0.16,646.07,0.68,"43,485.20","43,736.43","43,389.48","43,676.56",344984544,240.08,24.0,-0.22430510665804787
2022-08-18,30.5,30.84,31.03,29.84,568000,-1.42,-0.4400000000000013,0.0,0.4400000000000013,64.99552372426142,2022,1.63,14.49,0.0,0.16,646.07,0.68,"43,735.74","43,879.23","43,390.33","43,481.50",220603632,-195.06,24.31,-0.2029508196721312
2022-08-19,30.38,29.71,30.85,29.52,7840000,-0.39,-0.120000000000001,0.0,0.120000000000001,67.59776536312847,2022,1.63,14.49,0.0,0.16,646.07,0.68,"43,451.31","43,531.65","43,232.95","43,270.65",113207688,-210.85,24.5,-0.19354838709677416
2022-08-22,29.38,30.0,30.1,29.02,283000,-3.29,-1.0,0.0,1.0,61.47893379191744,2022,1.63,14.49,0.0,0.16,646.07,0.68,"43,256.81","43,314.19","42,787.86","42,826.66",90225784,-443.99,23.0,-0.21715452688904013
2022-08-23,29.1,29.5,29.79,29.1,569500,-0.95,-0.2799999999999976,0.0,0.2799999999999976,60.593220338983045,2022,1.63,14.49,0.0,0.16,646.07,0.68,"42,966.32","43,419.59","42,826.66","43,366.78",137822016,540.12,23.44,-0.19450171821305842
2022-08-24,29.4,29.35,29.9,29.3,3350000,1.03,0.29999999999999716,0.29999999999999716,0.0,63.135593220338976,2022,1.63,14.49,0.0,0.16,646.07,0.68,"43,451.68","43,684.11","43,299.48","43,337.97",115744664,-28.81,23.75,-0.19217687074829928
2022-08-25,29.05,29.5,29.7,29.0,257500,-1.19,-0.34999999999999787,0.0,0.34999999999999787,60.669456066945614,2022,1.63,14.49,0.0,0.16,646.07,0.68,"43,353.54","43,457.55","42,961.10","43,032.57",91884672,-305.4,23.5,-0.19104991394148021
2022-08-26,28.71,29.1,29.36,28.55,77000,-1.17,-0.33999999999999986,0.0,0.33999999999999986,58.62068965517242,2022,1.63,14.49,0.0,0.16,646.07,0.68,"43,061.43","43,201.21","42,547.72","42,591.51",158961248,-441.06,24.9,-0.1327063740856845
2022-08-29,28.89,28.51,28.89,28.11,47500,0.63,0.17999999999999972,0.17999999999999972,0.0,51.77033492822967,2022,1.63,14.49,0.0,0.16,646.07,0.68,"42,541.40","42,591.51","41,828.13","42,504.34",111625192,-87.17,25.0,-0.13464866735894776
2022-08-30,28.5,28.98,29.0,28.5,59000,-1.35,-0.39000000000000057,0.0,0.39000000000000057,38.64406779661016,2022,1.63,14.49,0.0,0.16,646.07,0.68,"42,986.94","43,052.27","42,106.02","42,195.25",140074256,-309.09,25.25,-0.11403508771929824
2022-08-31,28.75,28.48,29.04,28.38,3900000,0.88,0.25,0.25,0.0,36.78696158323633,2022,1.63,14.49,0.0,0.16,646.07,0.68,"42,179.72","42,472.14","42,079.05","42,351.15",119680248,155.9,24.5,-0.14782608695652175
2022-09-01,28.75,29.85,29.85,28.13,93000,0.0,0.0,0.0,0.0,30.11583011583012,2022,1.63,14.49,0.0,0.16,646.07,0.68,"42,495.89","42,667.53","42,351.15","42,460.08",153027488,108.93,24.3,-0.15478260869565216
2022-09-02,28.39,28.5,28.8,28.3,723000,-1.25,-0.35999999999999943,0.0,0.35999999999999943,17.048710601719165,2022,1.63,14.49,0.0,0.16,646.07,0.68,"42,461.82","42,568.66","42,238.22","42,309.11",81864288,-150.97,24.06,-0.15251849242691096
2022-09-05,28.3,28.55,28.55,28.2,81500,-0.32,-0.08999999999999986,0.0,0.08999999999999986,11.043872919818426,2022,1.63,14.49,0.0,0.16,646.07,0.68,"42,310.54","42,388.34","41,859.10","41,859.30",63821740,-449.81,24.46,-0.13568904593639575
2022-09-06,28.5,28.06,29.49,28.0,99000,0.71,0.1999999999999993,0.1999999999999993,0.0,21.62790697674413,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,878.23","41,927.05","41,684.01","41,860.36",52441768,1.06,24.5,-0.14035087719298245
2022-09-07,28.02,29.05,29.05,27.95,302500,-1.68,-0.4800000000000004,0.0,0.4800000000000004,21.428571428571374,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,941.66","42,064.94","41,703.95","41,766.05",45536876,-94.31,24.58,-0.12276945039257678
2022-09-08,28.45,28.25,28.45,28.02,44500,1.53,0.4299999999999997,0.4299999999999997,0.0,29.247311827956963,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,795.43","41,936.93","41,676.94","41,824.79",63266200,58.74,24.0,-0.156414762741652
2022-09-09,27.62,28.03,28.2,27.55,363000,-2.92,-0.8299999999999983,0.0,0.8299999999999983,30.357142857142833,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,815.49","42,099.54","41,815.49","41,948.16",96195320,123.37,23.66,-0.1433743664011586
2022-09-12,27.55,27.74,27.75,27.5,27500,-0.25,-0.07000000000000028,0.0,0.07000000000000028,31.850117096018693,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,992.32","42,137.80","41,812.93","41,862.29",66276648,-85.87,23.7,-0.13974591651542653
2022-09-13,27.45,27.48,27.6,27.4,34500,-0.36,-0.10000000000000142,0.0,0.10000000000000142,26.044226044226036,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,909.38","42,092.72","41,862.29","42,001.34",62435984,139.05,23.83,-0.13187613843351553
2022-09-14,27.02,27.5,27.5,26.9,307000,-1.57,-0.4299999999999997,0.0,0.4299999999999997,25.54216867469877,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,980.72","42,084.45","41,912.84","42,011.82",93991528,10.48,23.69,-0.12324204293116205
2022-09-15,26.6,27.05,27.25,26.6,283000,-1.55,-0.41999999999999815,0.0,0.41999999999999815,25.059101654846316,2022,1.63,14.49,0.0,0.16,646.07,0.68,"42,084.31","42,311.63","41,724.81","41,772.09",123810384,-239.73,23.5,-0.1165413533834587
2022-09-16,27.3,26.73,27.59,25.9,3100000,2.63,0.6999999999999993,0.6999999999999993,0.0,33.263157894736835,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,765.16","41,916.86","41,603.48","41,679.49",122706576,-92.6,23.56,-0.13699633699633706
2022-09-19,26.9,27.18,27.2,26.57,31000,-1.47,-0.40000000000000213,0.0,0.40000000000000213,33.19327731092436,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,735.05","41,896.62","41,504.64","41,520.59",77937704,-158.9,23.6,-0.12267657992565045
2022-09-20,25.8,26.97,26.97,25.55,536500,-4.09,-1.0999999999999979,0.0,1.0999999999999979,23.70766488413547,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,522.70","41,642.02","41,078.71","41,220.91",86086072,-299.68,24.75,-0.040697674418604675
2022-09-21,26.29,25.9,26.29,25.7,124000,1.9,0.48999999999999844,0.48999999999999844,0.0,29.83606557377047,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,253.70","41,357.75","40,871.82","40,965.58",112796784,-255.33,25.31,-0.03727653100038039
2022-09-22,26.7,26.0,26.7,25.55,74000,1.56,0.41000000000000014,0.41000000000000014,0.0,36.26016260162599,2022,1.63,14.49,0.0,0.16,646.07,0.68,"40,924.58","40,986.95","40,417.92","40,927.95",103908664,-37.63,24.66,-0.07640449438202244
2022-09-23,26.4,26.06,26.4,25.96,36500,-1.12,-0.3000000000000007,0.0,0.3000000000000007,35.062893081760976,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,036.47","41,128.83","40,514.33","40,620.21",90722112,-307.74,24.3,-0.07954545454545447
2022-09-26,26.7,26.14,26.74,26.12,36500,1.14,0.3000000000000007,0.3000000000000007,0.0,36.06811145510836,2022,1.63,14.49,0.0,0.16,646.07,0.68,"40,651.39","41,196.63","40,620.21","41,151.54",139186560,531.33,25.15,-0.05805243445692887
2022-09-27,27.39,26.43,27.39,26.4,132500,2.58,0.6900000000000013,0.6900000000000013,0.0,45.27736131934034,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,276.49","41,589.89","41,151.54","41,518.23",124401032,366.69,25.15,-0.081781672143118
2022-09-28,26.7,26.99,27.14,26.7,27500,-2.52,-0.6900000000000013,0.0,0.6900000000000013,37.37373737373737,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,569.08","41,820.95","41,391.18","41,435.13",105550464,-83.1,25.4,-0.048689138576779055
2022-09-29,26.15,26.7,26.7,26.15,36500,-2.06,-0.5500000000000007,0.0,0.5500000000000007,38.94736842105262,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,409.96","41,435.13","40,910.82","41,013.86",73611648,-421.27,25.0,-0.04397705544933073
2022-09-30,26.07,26.4,26.47,26.0,108500,-0.31,-0.0799999999999983,0.0,0.0799999999999983,38.888888888888886,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,013.86","41,134.99","40,753.94","41,128.67",128292928,114.81,25.0,-0.041043344840813206
2022-10-03,26.7,25.8,26.7,25.8,72000,2.42,0.629999999999999,0.629999999999999,0.0,44.78442280945758,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,093.33","41,403.73","41,090.52","41,211.70",121705144,83.03,25.5,-0.04494382022471908
2022-10-04,25.95,26.12,26.46,25.95,93500,-2.81,-0.75,0.0,0.75,42.87616511318242,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,303.78","41,587.73","41,211.70","41,350.43",115615328,138.73,25.69,-0.010019267822735954
2022-10-05,25.62,25.81,26.0,25.62,1630000,-1.27,-0.3299999999999983,0.0,0.3299999999999983,43.39622641509434,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,431.52","41,668.46","41,350.43","41,611.42",126567160,260.99,25.5,-0.004683840749414559
2022-10-06,25.65,25.88,25.88,25.56,654500,0.12,0.029999999999997584,0.029999999999997584,0.0,37.777777777777764,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,719.80","42,201.55","41,611.42","42,160.57",160485744,549.15,25.2,-0.017543859649122782
2022-10-07,25.8,25.63,25.82,25.61,23000,0.58,0.15000000000000213,0.15000000000000213,0.0,41.53846153846155,2022,1.63,14.49,0.0,0.16,646.07,0.68,"42,105.96","42,389.20","41,992.11","42,085.25",104072904,-75.32,25.4,-0.015503875968992331
2022-10-10,25.7,26.0,26.0,25.7,143000,-0.39,-0.10000000000000142,0.0,0.10000000000000142,49.09090909090908,2022,1.63,14.49,0.0,0.16,646.07,0.68,"42,170.43","42,441.29","42,071.67","42,211.64",139282544,126.39,25.07,-0.024513618677042763
2022-10-11,25.96,25.98,26.0,25.8,136000,1.01,0.26000000000000156,0.26000000000000156,0.0,46.86907020872867,2022,1.63,14.49,0.0,0.16,646.07,0.68,"42,305.06","42,410.83","42,053.81","42,155.48",150887792,-56.16,25.0,-0.036979969183359045
2022-10-12,25.8,25.94,25.95,25.75,44500,-0.62,-0.16000000000000014,0.0,0.16000000000000014,41.035856573705196,2022,1.63,14.49,0.0,0.16,646.07,0.68,"42,105.76","42,195.36","41,950.98","42,007.14",112875184,-148.34,24.75,-0.040697674418604675
2022-10-13,25.61,25.8,25.8,25.5,76500,-0.74,-0.19000000000000128,0.0,0.19000000000000128,41.95519348268841,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,970.90","42,121.40","41,900.85","42,085.72",87076200,78.58,24.94,-0.026161655603279897
2022-10-14,25.5,25.9,25.93,25.5,36500,-0.43,-0.10999999999999943,0.0,0.10999999999999943,37.28813559322035,2022,1.63,14.49,0.0,0.16,646.07,0.68,"42,149.19","42,237.29","41,897.05","41,948.50",88203504,-137.22,24.95,-0.02156862745098042
2022-10-17,25.5,25.84,25.84,25.5,69500,0.0,0.0,0.0,0.0,26.550868486352357,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,957.62","41,988.50","41,725.96","41,755.45",50422032,-193.05,24.03,-0.057647058823529364
2022-10-18,25.5,25.67,25.67,25.47,26000,0.0,0.0,0.0,0.0,32.03592814371258,2022,1.63,14.49,0.0,0.16,646.07,0.68,"41,821.69","42,007.23","41,755.45","41,839.26",81952984,83.81,24.1,-0.05490196078431367
