Date,Price,Open,High,Low,Volume,ChangePct,PriceChange,Gain,Loss,RSI14,Year,PE,EPS,DividendYield,PB,DebtToEquity,NetIncomeMargin,KSE_Open,KSE_High,KSE_Low,KSE_Close,KSE_Volume,KSE_Change,Target_90d,Return_90d
2021-01-22,139.73,140.12,141.45,139.23,303420,-0.18,-0.25,0.0,0.25,53.78361475922449,2021,103.19,1.25,0.0,4.25,29.85,1.88,"46,018.12","46,116.85","45,690.50","45,868.04",236247568,-116.42,138.07,-0.011880054390610439
2021-01-25,145.33,140.77,148.08,140.0,1720000,4.01,5.600000000000023,5.600000000000023,0.0,57.61399483796959,2021,103.19,1.25,0.0,4.25,29.85,1.88,"46,014.61","46,189.02","45,868.04","46,087.64",257277024,219.6,138.69,-0.04568912131012189
2021-01-26,144.97,146.06,147.69,144.23,1110000,-0.25,-0.36000000000001364,0.0,0.36000000000001364,38.00163800163801,2021,103.19,1.25,0.0,4.25,29.85,1.88,"46,199.83","46,398.01","46,087.64","46,287.38",341440000,199.74,137.27,-0.053114437469821266
2021-01-27,145.22,145.54,147.85,144.62,1060000,0.17,0.25,0.25,0.0,36.705685618729106,2021,103.19,1.25,0.0,4.25,29.85,1.88,"46,359.73","46,698.33","46,287.38","46,458.13",373942944,170.75,138.46,-0.04655006197493452
2021-01-28,143.85,144.62,145.77,142.88,509210,-0.94,-1.3700000000000045,0.0,1.3700000000000045,39.60306720793866,2021,103.19,1.25,0.0,4.25,29.85,1.88,"46,459.13","46,645.17","46,110.92","46,166.05",296475232,-292.08,137.69,-0.04282238442822382
2021-01-29,144.55,142.32,147.58,142.32,804050,0.49,0.700000000000017,0.700000000000017,0.0,48.49104859335045,2021,103.19,1.25,0.0,4.25,29.85,1.88,"46,295.23","46,656.98","46,166.05","46,385.54",484118112,219.49,137.54,-0.04849533033552417
2021-02-01,145.62,144.62,152.13,144.62,2850000,0.73,1.0699999999999932,1.0699999999999932,0.0,44.73106476399566,2021,103.19,1.25,0.0,4.25,29.85,1.88,"46,611.61","46,762.64","46,188.25","46,248.45",375224800,-137.09,136.62,-0.06180469715698393
2021-02-02,147.62,146.17,149.85,146.17,1360000,1.37,2.0,2.0,0.0,55.7080131723381,2021,103.19,1.25,0.0,4.25,29.85,1.88,"46,430.50","46,642.72","46,248.45","46,580.34",265919904,331.89,136.92,-0.07248340333288184
2021-02-03,146.85,149.15,149.58,146.15,780390,-0.52,-0.7700000000000102,0.0,0.7700000000000102,56.17044825677914,2021,103.19,1.25,0.0,4.25,29.85,1.88,"46,743.14","47,123.82","46,580.34","46,933.63",324165760,353.29,136.16,-0.0727953694245829
2021-02-04,147.12,147.69,148.46,145.46,787930,0.18,0.27000000000001023,0.27000000000001023,0.0,60.09227220299879,2021,103.19,1.25,0.0,4.25,29.85,1.88,"47,230.27","47,339.21","46,746.58","46,905.79",238258080,-27.84,135.38,-0.07979880369766183
2021-02-08,147.7,148.7,150.77,147.69,1920000,0.4,0.5799999999999841,0.5799999999999841,0.0,72.6072607260725,2021,103.19,1.25,0.0,4.25,29.85,1.88,"47,008.82","47,074.16","46,659.24","46,721.87",189814608,-183.92,135.0,-0.08598510494245085
2021-02-09,147.31,149.38,150.38,146.85,1180000,-0.27,-0.38999999999998636,0.0,0.38999999999998636,75.6533700137551,2021,103.19,1.25,0.0,4.25,29.85,1.88,"46,914.88","46,990.92","46,628.97","46,674.77",278657376,-47.1,134.23,-0.08879234267870485
2021-02-10,145.38,147.01,149.62,144.73,815230,-1.31,-1.9300000000000068,0.0,1.9300000000000068,65.6838143036386,2021,103.19,1.25,0.0,4.25,29.85,1.88,"46,642.02","46,845.44","46,341.76","46,644.29",314180320,-30.48,133.0,-0.08515614252304303
2021-02-11,140.77,146.9,147.15,140.0,966810,-3.17,-4.609999999999985,0.0,4.609999999999985,51.96029776674942,2021,103.19,1.25,0.0,4.25,29.85,1.88,"46,720.01","46,935.32","45,960.44","46,055.52",364973888,-588.77,129.92,-0.07707608155146708
2021-02-12,137.61,138.93,141.53,136.92,1160000,-2.25,-3.1599999999999966,0.0,3.1599999999999966,45.40329575021688,2021,103.19,1.25,0.0,4.25,29.85,1.88,"46,067.08","46,358.08","45,731.88","45,808.36",199533024,-247.16,128.92,-0.06314948041566765
2021-02-15,136.69,139.92,139.92,135.12,884520,-0.67,-0.9200000000000159,0.0,0.9200000000000159,26.49619151251359,2021,103.19,1.25,0.0,4.25,29.85,1.88,"45,951.00","46,507.42","45,808.36","46,375.59",248699104,567.23,129.85,-0.05004023703270176
2021-02-16,137.85,136.15,141.54,135.38,2000000,0.84,1.1599999999999966,1.1599999999999966,0.0,31.438998957247122,2021,103.19,1.25,0.0,4.25,29.85,1.88,"46,559.96","46,884.53","46,375.59","46,867.95",224787952,492.36,130.69,-0.051940515052593374
2021-02-17,137.23,138.16,139.77,136.15,934700,-0.45,-0.6200000000000045,0.0,0.6200000000000045,29.56521739130433,2021,103.19,1.25,0.0,4.25,29.85,1.88,"47,118.53","47,305.86","46,726.85","46,768.14",223532672,-99.81,138.58,0.009837499089120622
2021-02-18,139.27,137.68,140.76,137.51,1110000,1.49,2.0400000000000205,2.0400000000000205,0.0,38.67457962413458,2021,103.19,1.25,0.0,4.25,29.85,1.88,"46,805.76","46,817.51","46,120.61","46,142.74",207847632,-625.4,135.31,-0.028433977166654755
